Time,,,,,,,A/C Mach,A/C Heading (deg),Weapon LAT (deg),,Weapon ALT (ft),Weapon Downtrack (ft),Weapon Crosstrack (ft),,,,Wpn Heading,Wpn Pitch,Wpn Roll,,S1SYSTM01500,S1SYSTM00505,Target LAT (deg),,Target ALT (ft),S1FCPTT004,S1FCPTT005,,S1STGT101107,Tgt Impact Angle,S1STGT101106,Tgt Impact Heading,S1STGT101108,Tgt Offset North,Tgt Offset East,Tgt Offset Down,S1STGT101004
274:07:05:21.826,,,,,,,0.884745,11.764104,31.869079,,20033.414063,-9097245.000000,10587050.000000,,,,20.864880,-0.380446,-31.185219,,0,4,0.000000,,15010.593750,-288.000000,0.000000,,0,0.000000,0,180.000000,1,27.887138,0.000000,14071.522461,9
274:07:05:21.889,,,,,,,0.884745,11.764104,31.869226,,20028.964844,-9252852.000000,10451366.000000,,,,18.014675,4.093368,-29.802368,,0,4,0.000000,,15010.593750,0.000000,0.000000,,0,0.000000,0,180.000000,1,27.887138,0.000000,14071.522461,9
274:07:05:21.952,,,,,,,0.884745,11.764104,31.869372,,20024.640625,-9270643.000000,10435628.000000,,,,17.003651,5.992871,-27.673069,,0,4,0.000000,,15010.593750,0.000000,0.000000,,0,0.000000,0,180.000000,1,27.887138,0.000000,14071.522461,9
274:07:05:22.015,,,,,,,0.884745,11.764104,31.869519,,20020.476563,48970.769531,-282.777679,,,,17.285439,5.010408,-24.453829,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:22.078,,,,,,,0.884745,11.764104,31.869666,,20016.421875,48915.625000,-258.779694,,,,18.365231,1.709555,-21.106539,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:22.141,,,,,,,0.884745,11.764104,31.869837,,20011.701172,48851.332031,-267.533203,,,,20.152079,-3.741592,-18.055044,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:22.204,,,,,,,0.884745,11.764104,31.870008,,20006.847656,48786.632813,-340.472595,,,,85.782021,-90.000000,14.276289,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:22.267,,,,,,,0.884745,11.764104,31.870154,,20002.484375,48719.324219,-1123.855347,,,,23.594620,-14.197881,-18.700533,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:22.330,,,,,,,0.884745,11.764104,160.535482,,1397.184204,-41749484.000000,-41844976.000000,,,,175.497437,-52.294319,-11.302252,,0,4,31.999672,,0.000000,1200.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:22.393,,,,,,,0.884745,11.764104,31.870445,,19992.953125,-43112.503906,22483.365234,,,,-130.144012,-20.174606,-27.597500,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:22.456,,,,,,,0.884745,11.764104,31.870592,,19987.695313,48562.710938,-674.450562,,,,22.261389,-20.723318,-32.347343,,0,4,31.999672,,0.000000,1024.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:22.519,,,,,,,0.884745,11.764104,31.870738,,19982.103516,48506.542969,-735.382507,,,,21.149319,-19.578207,-35.692654,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:22.582,,,,,,,0.884745,11.764104,31.870906,,19975.226563,48442.175781,-801.842590,,,,19.545732,-16.816292,-37.276939,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:22.645,,,,,,,-0.325610,11.764104,31.871053,,19969.117188,48385.875000,-846.323669,,,,17.905624,-14.062319,-36.549942,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:22.708,,,,,,,-0.325610,11.764104,31.871220,,19961.824219,46827.390625,11957.524414,,,,16.083052,-11.235894,-33.572041,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:22.771,,,,,,,-0.325610,11.764104,31.871363,,19955.498047,48269.324219,-797.190552,,,,15.210539,-9.772409,-30.250921,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:22.834,,,,,,,-0.325610,11.764104,31.871510,,19949.132813,48214.261719,-767.423889,,,,15.027202,-9.439810,-27.295511,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:22.897,,,,,,,-0.325610,11.764104,31.871654,,19942.697266,48124.835938,-887.342651,,,,15.269282,-9.929052,-25.208923,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:22.960,,,,,,,-0.325610,11.764104,146.463407,,19933.957031,-40104124.000000,11533725.000000,,,,16.615273,-11.147827,-24.243734,,0,4,31.999672,,0.000000,-1600.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:23.023,,,,,,,-0.325610,11.764104,31.871968,,19928.361328,48024.269531,-1492.593750,,,,16.790112,-11.780572,-24.573732,,0,4,31.999672,,0.000000,-768.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:23.086,,,,,,,-0.325610,11.764104,31.872135,,19920.326172,47977.339844,-824.148071,,,,15.984250,-12.127523,-25.029701,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:23.149,,,,,,,-0.325610,11.764104,31.872282,,19913.261719,47921.468750,-842.668823,,,,15.876032,-12.041145,-24.921793,,0,4,31.999672,,0.000000,1696.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:23.212,,,,,,,-0.325610,11.764104,31.872402,,19907.255859,47876.097656,-857.531128,,,,15.710003,-11.784273,-24.715435,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:23.275,,,,,,,-0.325610,11.764104,31.872569,,19898.677734,-49113532.000000,-49850512.000000,,,,-105.439697,90.000000,86.310799,,6,4,0.124999,,92388.453125,0.000000,0.000000,,0,0.230806,0,-44.168335,1,-28556.429688,0.000000,0.000000,9
274:07:05:23.338,,,,,,,-0.325610,11.764104,31.872716,,19891.177734,-30355138.000000,-63053680.000000,,,,15.890453,-10.709766,-24.315725,,6,7,0.124999,,92388.453125,0.000000,0.000000,,0,0.230806,0,-44.168335,1,-28556.429688,0.000000,0.000000,9
274:07:05:23.401,,,,,,,-0.325610,11.764104,31.872883,,19882.267578,-29456178.000000,-63478512.000000,,,,14.686825,-10.085046,-24.165985,,6,4,0.124999,,92388.453125,0.000000,0.000000,,0,0.230806,0,-44.168335,1,-28556.429688,0.000000,0.000000,9
274:07:05:23.464,,,,,,,-0.325610,11.764104,31.873027,,19874.498047,-29462846.000000,-63475316.000000,,,,14.371336,-9.584594,-24.037571,,6,4,0.124999,,92388.453125,0.000000,0.000000,,0,0.230806,0,-44.168335,1,-28556.429688,0.000000,0.000000,9
274:07:05:23.527,,,,,,,-0.325610,11.764104,31.873194,,19865.291016,-29463114.000000,-63475092.000000,,,,14.041843,-9.085387,-23.883465,,6,4,0.124999,,92388.453125,0.000000,0.000000,,0,0.230806,0,-44.168335,1,-28556.429688,0.000000,0.000000,9
274:07:05:23.590,,,,,,,-0.325610,11.764104,31.873341,,19857.275391,-30371950.000000,-63045188.000000,,,,14.618213,-8.737257,-23.719004,,6,4,0.124999,,92388.453125,0.000000,0.000000,,0,0.230806,0,-44.168335,1,-28556.429688,0.000000,0.000000,9
274:07:05:23.653,,,,,,,-0.325610,11.764104,31.873484,,19849.150391,-30372574.000000,-63044792.000000,,,,14.398520,-8.445411,-23.459255,,6,4,0.124999,,92388.453125,0.000000,0.000000,,0,0.230806,0,-44.168335,1,-28556.429688,0.000000,0.000000,9
274:07:05:23.716,,,,,,,-0.325610,11.764104,31.873628,,19840.912109,-30374172.000000,-63043920.000000,,,,14.180823,-8.156678,-23.080770,,6,4,0.124999,,92388.453125,0.000000,0.000000,,0,0.230806,0,-44.168335,1,-28556.429688,0.000000,0.000000,9
274:07:05:23.779,,,,,,,-0.325610,11.764104,31.873771,,19832.556641,-29468312.000000,-63472308.000000,,,,13.126035,-7.822114,-22.588902,,6,4,0.124999,,92388.453125,0.000000,0.000000,,0,0.230806,0,-44.168335,1,-28556.429688,0.000000,0.000000,9
274:07:05:23.842,,,,,,,-0.325610,11.764104,31.873938,,19822.660156,-29471198.000000,-63470856.000000,,,,12.810858,-7.280321,-21.921391,,6,4,0.124999,,92388.453125,0.000000,0.000000,,0,0.230806,0,-44.168335,1,-28556.429688,0.000000,0.000000,9
274:07:05:23.905,,,,,,,-0.325610,11.764104,31.874085,,19814.046875,-30381816.000000,-63039944.000000,,,,13.305927,-6.634458,-21.319508,,6,4,0.124999,,92388.453125,0.000000,0.000000,,0,0.230806,0,-44.168335,1,-28556.429688,0.000000,0.000000,9
274:07:05:23.968,,,,,,,-0.325610,11.764104,31.874253,,19803.849609,-29473692.000000,-63469504.000000,,,,12.032079,-5.634943,-20.671816,,6,4,0.124999,,92388.453125,0.000000,0.000000,,0,0.230806,0,-44.168335,1,-28556.429688,0.000000,0.000000,9
274:07:05:24.031,,,,,,,-0.325610,11.764104,31.874396,,19794.986328,-30379500.000000,-63040864.000000,,,,12.407677,-4.564894,-20.206890,,6,4,0.124999,,92388.453125,0.000000,0.000000,,0,0.230806,0,-44.168335,1,-28556.429688,0.000000,0.000000,9
274:07:05:24.094,,,,,,,-0.325610,11.764104,31.874539,,19786.015625,-30372406.000000,-63044184.000000,,,,11.901274,-3.312234,-19.842789,,6,4,0.124999,,92388.453125,0.000000,0.000000,,0,0.230806,0,-44.168335,1,-28556.429688,0.000000,0.000000,9
274:07:05:24.157,,,,,,,-0.325610,11.764104,31.874683,,19776.955078,-29451072.000000,-63479732.000000,,,,10.541172,-1.929901,-19.575312,,6,4,0.124999,,92388.453125,0.000000,0.000000,,0,0.230806,0,-44.168335,1,-28556.429688,0.000000,0.000000,9
274:07:05:24.220,,,,,,,-0.325610,11.764104,31.874850,,19766.281250,-29424780.000000,-63491812.000000,,,,9.926914,-0.243921,-19.371298,,6,4,0.124999,,92388.453125,-1550.375000,-112.000000,,0,0.230806,0,-44.168335,1,-28556.429688,0.000000,0.000000,9
274:07:05:24.283,,,,,,,-0.325610,11.764104,31.874994,,19757.068359,-29397754.000000,-63504228.000000,,,,9.443022,1.207887,-19.280914,,6,4,0.124999,,92388.453125,0.000000,0.000000,,0,0.230806,0,-44.168335,1,-28556.429688,0.000000,0.000000,9
274:07:05:24.345,,,,,,,-0.325610,11.764104,31.875137,,19747.808594,-29365984.000000,-63518844.000000,,,,9.001691,2.603849,-19.261433,,6,4,0.124999,,92388.453125,0.000000,0.000000,,0,0.230806,0,-44.168335,1,-28556.429688,0.000000,0.000000,9
274:07:05:24.408,,,,,,,-0.325610,11.764104,31.875308,,19736.974609,-29323756.000000,-63538244.000000,,,,8.547424,4.027344,-19.227489,,6,4,0.124999,,92388.453125,0.000000,0.000000,,0,0.230806,0,-44.168335,1,-28556.429688,0.000000,0.000000,9
274:07:05:24.471,,,,,,,-0.325610,11.764104,31.875451,,19727.677734,-29285486.000000,-63555796.000000,,,,8.205546,5.015627,-19.102739,,6,4,0.124999,,92388.453125,0.000000,0.000000,,0,0.230806,0,-44.168335,1,-28556.429688,0.000000,0.000000,9
274:07:05:24.534,,,,,,,-0.325610,128.957520,31.875595,,19718.378906,46671.281250,-733.131958,,,,7.893407,5.838193,-18.839458,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:24.597,,,,,,,-0.325610,128.957520,31.875738,,19709.076172,46617.699219,-700.862305,,,,7.616805,6.567063,-18.532444,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:24.660,,,,,,,-0.325610,128.957520,31.875905,,19698.224609,46554.976563,-661.158569,,,,7.355829,7.320127,-18.278967,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:24.723,,,,,,,-0.325610,128.957520,31.876049,,19688.939453,46501.398438,-624.951721,,,,7.188736,7.861145,-18.160921,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:24.786,,,,,,,-0.325610,128.957520,31.876216,,19678.125000,46438.906250,-582.525330,,,,7.053223,8.360920,-18.113165,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:24.849,,,,,,,-0.325610,128.957520,31.876360,,19668.878906,46372.398438,-1211.756592,,,,7.801922,8.700377,-18.073275,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:24.912,,,,,,,-0.325610,128.957520,31.876503,,19659.652344,46331.335938,-511.547485,,,,6.927717,8.972399,-18.015495,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:24.975,,,,,,,-0.325610,128.957520,31.876647,,-85592.531250,-36980.320313,-27828.029297,,,,-116.165146,90.000000,-0.119736,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:25.038,,,,,,,-0.325610,128.957520,31.876790,,19641.267578,46212.812500,-1104.813721,,,,7.645146,9.411852,-17.841654,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:25.101,,,,,,,-0.325610,128.957520,31.876957,,19630.585938,46150.773438,-1061.648560,,,,7.594258,9.630842,-17.719357,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:25.164,,,,,,,-0.325610,11.764104,13.631857,,-91098.328125,42900748.000000,10693707.000000,,,,51.157665,15.705512,-110.123924,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:25.227,,,,,,,-0.325610,11.764104,31.877265,,19610.839844,46045.945313,-322.651917,,,,6.709515,9.942015,-17.559729,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:25.290,,,,,,,-0.325610,11.764104,31.877384,,19603.283203,46001.042969,-293.262482,,,,6.687568,10.031162,-17.520647,,0,4,31.999672,,0.000000,384.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:25.353,,,,,,,-0.325610,11.764104,31.877552,,19592.732422,45938.503906,-251.870560,,,,6.656905,10.123206,-17.475456,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:25.416,,,,,,,-0.325610,11.764104,31.877695,,19583.718750,45884.613281,-217.257355,,,,6.627290,10.178632,-17.460176,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:25.479,,,,,,,-0.325610,11.764104,31.877835,,19574.736328,45831.898438,-183.340881,,,,6.588773,10.224581,-17.432232,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:25.542,,,,,,,-0.325610,11.764104,31.878002,,19564.291016,45769.007813,-142.133911,,,,6.543531,10.268885,-17.391310,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:25.605,,,,,,,-0.325610,11.764104,31.878146,,19555.365234,45715.289063,-107.326042,,,,6.503535,10.315207,-17.364761,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:25.668,,,,,,,-0.325610,11.764104,31.878310,,19544.986328,45653.539063,-67.911720,,,,6.456253,10.361557,-17.368021,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:25.731,,,,,,,-0.325610,11.764104,31.878453,,19536.119141,45599.765625,-32.787926,,,,6.416498,10.399081,-17.388945,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:25.794,,,,,,,0.884745,11.764104,31.878597,,19527.281250,45545.707031,1.747334,,,,6.383296,10.420773,-17.376089,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:25.857,,,,,,,0.884745,11.764104,31.878737,,19518.468750,45493.093750,35.978210,,,,6.348217,10.446644,-17.368845,,0,4,31.999672,,0.000000,880.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:25.920,,,,,,,0.884745,11.764104,31.878904,,19508.220703,45430.261719,76.259178,,,,6.297673,10.477985,-17.357460,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:25.983,,,,,,,0.884745,11.764104,31.879044,,19499.466797,45377.328125,109.740120,,,,6.253813,10.512689,-17.341467,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:26.046,,,,,,,0.884745,11.764104,31.879211,,19489.283203,45314.437500,150.704819,,,,6.202930,10.552809,-17.317696,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:26.109,,,,,,,0.884745,11.764104,31.879351,,19480.582031,45261.710938,184.697693,,,,6.165596,10.584500,-17.300589,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:26.172,,,,,,,0.884745,11.764104,31.879495,,19471.910156,45207.742188,219.186615,,,,6.126000,10.619226,-17.272160,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:26.235,,,,,,,0.884745,11.764104,31.879635,,19463.259766,45154.960938,253.395401,,,,6.095004,10.657105,-17.235409,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:26.298,,,,,,,0.884745,11.764104,31.879778,,19454.638672,45100.949219,287.419189,,,,6.065273,10.691154,-17.209417,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:26.361,,,,,,,0.884745,11.764104,31.879942,,19444.611328,45039.105469,326.906250,,,,6.020936,10.731385,-17.193415,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:26.424,,,,,,,0.884745,11.764104,31.880082,,19436.042969,44986.769531,-287.451355,,,,6.812346,10.760225,-17.199203,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:26.487,,,,,,,0.884745,11.764104,31.880246,,19426.078125,44925.437500,-247.935349,,,,6.768998,10.801292,-17.177355,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:26.550,,,,,,,0.884745,11.764104,31.880389,,19417.562500,44870.230469,431.965332,,,,5.907529,10.839348,-17.166468,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:26.613,,,,,,,0.884745,11.764104,31.880529,,19409.074219,44817.292969,465.071014,,,,5.865876,10.877739,-17.153133,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:26.676,,,,,,,0.884745,11.764104,31.880670,,19400.607422,44764.335938,498.007416,,,,5.823353,10.916286,-17.128078,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:26.739,,,,,,,0.884745,11.764104,31.880810,,19392.166016,44711.585938,532.973816,,,,5.785569,10.953491,-17.102020,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:26.802,,,,,,,0.884745,11.764104,31.880977,,19382.349609,44648.339844,570.342896,,,,5.738326,11.001894,-17.040865,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:26.865,,,,,,,0.884745,11.764104,31.881117,,19373.962891,44595.296875,603.788391,,,,5.701996,11.048967,-17.007950,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:26.928,,,,,,,0.884745,11.764104,31.881281,,19364.205078,44533.425781,643.037659,,,,5.666937,11.096314,-16.986628,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:26.990,,,,,,,0.884745,11.764104,31.881421,,19355.871094,44480.363281,674.225281,,,,5.633286,11.124267,-16.977360,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:27.053,,,,,,,0.884745,11.764104,31.881561,,19347.560547,44427.484375,708.187317,,,,5.600561,11.152377,-16.975189,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:27.116,,,,,,,0.884745,11.764104,31.881701,,19339.273438,44374.613281,740.208923,,,,5.569197,11.177197,-16.949287,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:27.179,,,,,,,0.884745,11.764104,31.881841,,19331.009766,44321.445313,773.009888,,,,5.535869,11.207916,-16.907696,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:27.242,,,,,,,0.884745,11.764104,31.882005,,19321.400391,44259.449219,810.920593,,,,5.501006,11.238746,-16.857342,,0,4,31.999672,,0.000000,720.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:27.305,,,,,,,0.884745,11.764104,31.882145,,19313.187500,44214.039063,209.064346,,,,6.287216,11.268973,-16.819685,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:27.368,,,,,,,0.884745,11.764104,31.882309,,19303.634766,44144.429688,881.071960,,,,5.426161,11.299720,-16.756548,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:27.431,,,,,,,0.884745,11.764104,31.882449,,19295.474609,44091.171875,912.811829,,,,5.397175,11.328510,-16.708315,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:27.494,,,,,,,0.884745,11.764104,31.882589,,19287.335938,44038.140625,945.360901,,,,5.377853,11.351968,-16.681261,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:27.557,,,,,,,0.884745,11.764104,31.882725,,19279.218750,43986.292969,977.074707,,,,5.358250,11.371275,-16.657043,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:27.620,,,,,,,0.884745,11.764104,31.882889,,19269.781250,43924.140625,1013.915100,,,,5.334218,11.382990,-16.624762,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:27.683,,,,,,,0.884745,11.764104,31.883029,,19261.712891,43871.066406,1044.343750,,,,5.302884,11.402960,-16.602835,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:27.746,,,,,,,0.884745,11.764104,31.883169,,19253.667969,43817.957031,1075.607544,,,,5.269039,11.422482,-16.573666,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:27.809,,,,,,,0.884745,11.764104,31.883330,,19244.308594,43757.175781,1112.496826,,,,5.234556,11.446855,-16.541290,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:27.872,,,,,,,0.884745,11.764104,31.883470,,19236.310547,43704.019531,1143.393921,,,,5.199071,11.464212,-16.506439,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
