Time,Weapon LAT (deg),Weapon LON (deg),Weapon ALT (ft),Target LAT (deg),Target LON (deg),Target ALT (ft),Separation Time
274:07:06:15.923,-25.139353034526703,19.97899281386822,10283.106445,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:15.986,-25.139449457126265,19.97892703004594,10262.078125,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:16.049,-25.13954921789852,19.97885795985998,10240.99707,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:16.112,-25.139631548290588,19.97880000700307,10222.884766,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:16.175,-25.13971734471409,19.978746082669268,10204.732422,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:16.238,-25.13979996278892,19.97868883011202,10186.541992,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:16.301,-25.139896797774767,19.97862077111956,10165.266602,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:16.364,-25.13998272040626,19.97856380684362,10146.986328,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:16.427,-25.140065245899645,19.97850664273107,10128.665039,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:16.490,-25.14016545360138,19.97844272577549,10107.236328,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:16.553,-25.140248236812123,19.978386233398428,10088.822266,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:16.616,-25.140334407880598,19.978330108969743,10070.365234,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:16.679,-25.14041741930328,19.97827059618191,10051.864258,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:16.742,-25.140514927460732,19.978208122701222,10030.223633,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:16.805,-25.14060158751759,19.978149564394112,10011.625977,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:16.868,-25.140698845309583,19.97808324136481,9989.87207,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:16.931,-25.140767261484246,19.978037773290453,9974.296875,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:16.994,-25.140868077934833,19.977972289649696,9952.4375,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:17.057,-25.14095100488464,19.977913154650373,9933.650391,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:17.120,-25.14104835554137,19.977847440195315,9911.673828,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:17.183,-25.141131903401853,19.977793294668786,9892.786133,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:17.246,-25.185297207218476,19.982590947505482,9873.851563,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:17.309,-25.141316031908637,19.97767025544404,9851.701172,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:17.371,-25.1413988263496,19.977611344820804,9832.663086,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:17.434,-25.141482023238137,19.977553250677587,9813.574219,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:17.497,-25.141568276712466,19.977498708172366,9794.436523,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:17.560,-25.14166579564277,19.977430408818787,9772.046875,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:17.623,-25.141748431543814,19.977371584469115,9752.800781,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:17.686,-25.14184561232727,19.97730660618843,9730.28125,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:17.749,-25.14192866634043,19.977248753892553,9710.922852,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:17.812,-25.142015084675435,19.977191333048587,9691.512695,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:17.875,-25.14209813845954,19.977133667905832,9672.049805,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:17.938,-25.142181278774025,19.977076258967127,9652.53418,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:18.001,-25.14227893293796,19.977009010343814,9629.696289,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:18.064,-25.14236240090818,19.976948644870845,9610.0625,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:18.127,-25.14245970634479,19.976880995165455,9587.087891,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:18.190,-25.14254336370101,19.97682495272015,9567.334961,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:18.253,-25.142626313241266,19.97676770536805,9547.526367,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:18.316,-25.14271024110751,19.976708562618235,9527.661133,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:18.379,-25.1427938642577,19.976652758896996,9507.738281,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:18.442,-25.14289161392659,19.97658652411806,9484.423828,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:18.505,-25.142975284043523,19.976527216610936,9464.375977,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:18.568,-25.14307318441526,19.97646152051787,9440.914063,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:18.631,-25.143156889524096,19.976402485603703,9420.739258,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:18.694,-25.143240492767525,19.976343359454113,9400.506836,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:18.757,-25.14332399416521,19.97628798208231,9380.213867,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:18.820,-25.143422170971792,19.976219463457937,9356.461914,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:18.883,-25.143491653182934,19.97617105831012,9339.447266,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:18.946,-25.14360121437733,19.976093079828196,9312.135742,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:19.009,-25.14368533416547,19.976035433449553,9291.579102,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:19.072,-25.1437694785928,19.97597793228578,9270.961914,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:19.135,-25.143853613607998,19.975920526080838,9250.28125,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:19.198,-25.143937740737034,19.9758632084486,9229.538086,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:19.261,-25.144036735527894,19.975797087771728,9205.256836,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:19.324,-25.144117883053852,19.97574020601894,9184.375,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:19.387,-25.14421665063006,19.975673937701945,9159.931641,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:19.450,-25.144301491197538,19.975614478568975,9138.911133,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:19.513,-25.14438265168221,19.975557940870065,9117.825195,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:19.576,-25.1444672401606,19.975502157954008,9096.672852,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:19.639,-25.144552356541364,19.975443517276975,9075.457031,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:19.702,-25.14464849467606,19.975378723833593,9050.619141,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:19.765,-25.144733127615805,19.97531941658409,9029.257813,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:19.828,-25.144829158844843,19.97525072322846,9004.25,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:19.891,-25.14491379698559,19.97519563125351,8982.740234,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:19.954,-25.14499845752288,19.975136716742572,8961.161133,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:20.016,-25.1450800255973,19.975077820484064,8939.513672,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:20.079,-25.145165043636553,19.97501978107495,8917.795898,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:20.142,-25.145261599909492,19.9749526922758,8892.369141,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:20.205,-25.145347039471034,19.974895679217152,8870.49707,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:20.268,-25.145443348355276,19.974828408187715,8844.890625,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:20.331,-25.145524923017085,19.9747700830184,8822.864258,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:20.394,-25.1456102441419,19.97471320961768,8800.764648,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:20.457,-25.145692167039726,19.974655746596287,8778.59375,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:20.520,-25.145792509097205,19.974590912276383,8752.632813,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:20.583,-25.145874815664218,19.974530333471936,8730.300781,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:20.646,-25.14597178579376,19.974465121509457,8704.152344,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:20.709,-25.14605356701732,19.974407884969985,8681.65918,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:20.772,-25.146139329856044,19.974348493516505,8659.09082,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:20.835,-25.14620695487336,19.974301168278824,8640.225586,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:20.898,-25.14630437997783,19.97423324056887,8613.725586,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:20.961,-25.146401960997274,19.9741657560413,8587.121094,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:21.024,-25.146484197363886,19.97410995606393,8564.233398,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:21.087,-25.1465816927261,19.974042611197923,8537.433594,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:21.150,-25.146664831118134,19.97398460520266,8514.37793,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:21.213,-25.146751202986522,19.973927213158564,8491.244141,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:21.276,-25.146834016699305,19.97386883223083,8468.030273,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:21.339,-25.146916840054534,19.973810589409727,8444.738281,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:21.402,-25.14701136327155,19.97374391559863,8417.462891,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:21.465,-25.147094315326463,19.973686159943096,8393.998047,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:21.528,-25.147192142508914,19.973620459566554,8366.518555,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:21.591,-25.147275741155358,19.973559961427426,8342.878906,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:21.654,-25.147358927984587,19.973503023865792,8319.15625,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:21.717,-25.147441918147482,19.973445847135732,8295.353516,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:21.780,-25.14753749671973,19.973377780751598,8267.479492,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:21.843,-25.147609507984562,19.97333062843566,8247.500977,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:21.906,-25.147704258863868,19.973265553673233,8219.433594,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:21.969,-25.147799466937656,19.973197231541793,8191.253418,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:22.032,-25.14788359153613,19.973138574635495,8167.007813,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:22.095,-25.14796725196761,19.973083454142174,8142.678711,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:22.158,-25.148051513281967,19.973025305192063,8118.265137,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:22.221,-25.14814754268385,19.9729591161882,8089.675781,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:22.284,-25.148228708053487,19.97290082936625,8065.078125,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:22.347,-25.148328234742767,19.97283611778234,8036.272461,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:22.410,-25.148409472812713,19.972778223883005,8011.488281,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:22.473,-25.148494015995198,19.97272128052536,7986.616699,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:22.536,-25.148575393939982,19.972663896874394,7961.658203,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:22.599,-25.14865671443165,19.972606527197154,7936.612793,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:22.661,-25.148753708661253,19.972538863849113,7907.282227,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:22.724,-25.148838290822948,19.972482547499553,7882.047363,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:22.787,-25.148934815839397,19.972414336522498,7852.494629,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:22.850,-25.14901588546178,19.972357048709288,7827.069336,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:22.913,-25.149097526582015,19.972296547579393,7801.553711,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:22.976,-25.149178437373426,19.972239214084542,7775.947754,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:23.039,-25.149259247551257,19.972181817733244,7750.251953,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:23.102,-25.149356431514178,19.972111197897192,7720.159668,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:23.165,-25.14943743704769,19.972054461228595,7694.268066,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:23.228,-25.149534442386965,19.971988291342768,7663.944336,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:23.291,-25.149601040623065,19.971939945495254,7642.208496,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:23.354,-25.149698524369846,19.971870524867363,7611.67041,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:23.417,-25.1497809797107,19.971812619079348,7585.394043,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:23.480,-25.149874688087937,19.97174615048767,7554.620117,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:23.543,-25.149957251321965,19.971688737409803,7528.141113,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:23.606,-25.15005205898473,19.9716201747077,7497.130859,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:23.669,-25.150134492190823,19.971562810784725,7470.448242,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:23.732,-25.150213596041116,19.971504498128404,7443.672363,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:23.795,-25.150281234130894,19.971454481873163,7421.286133,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:23.858,-25.15037634678675,19.971387095299477,7389.834961,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:23.921,-25.150471637373123,19.97132023247272,7358.252441,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:23.984,-25.150554595639058,19.971264603616756,7331.079102,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:24.047,-25.1506500162654,19.97119835099539,7299.255371,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:24.110,-25.15073048572128,19.971138864454147,7271.87207,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:24.173,-25.150810188037752,19.971082669066067,7244.392578,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:24.236,-25.150893933921942,19.9710245387522,7216.814453,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:24.299,-25.15097419077314,19.970965040023383,7189.138672,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:24.362,-25.151066006047884,19.97089791764025,7156.727051,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:24.425,-25.15114642119917,19.97083901242926,7128.838379,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:24.488,-25.151242442956494,19.97077047892936,7096.177734,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:24.551,-25.151322752224623,19.970711671258734,7068.075195,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:24.614,-25.151403604735524,19.97065403582443,7039.873535,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:24.677,-25.151484267563273,19.970596183757984,7011.571289,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:24.740,-25.151578112455283,19.97052927297314,6978.426758,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:24.803,-25.15165556773356,19.970470647463543,6949.908203,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:24.866,-25.151736116535723,19.970413038152273,6921.288086,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:24.929,-25.151829714748764,19.970346180731248,6887.771484,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:24.992,-25.151911673449206,19.970286828316535,6858.932129,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:25.055,-25.151989383541828,19.970229264871108,6829.991699,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:25.118,-25.15207137001781,19.970170248196965,6800.94873,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:25.181,-25.152161853809613,19.970103125887288,6766.936523,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:25.244,-25.15224402383578,19.970044785944207,6737.672363,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:25.306,-25.152334785223392,19.969978556745446,6703.400879,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:25.369,-25.152414195457073,19.969920188680558,6673.914551,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:25.432,-25.15249427162558,19.969863245265493,6644.325195,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:25.495,-25.152574090355476,19.969805943132222,6614.632813,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:25.558,-25.152654098194333,19.96974915161174,6584.836426,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:25.621,-25.152750083358512,19.969684097252685,6549.943359,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:25.684,-25.15282703410471,19.969626634975814,6519.921875,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:25.747,-25.15290758126658,19.969571364377018,6489.796387,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:25.810,-25.153001088978275,19.9695070045523,6454.518066,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:25.873,-25.153081474874906,19.969451769548932,6424.165527,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:25.936,-25.15316023906462,19.969393451685075,6393.708008,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:25.999,-25.153240805431995,19.969338884316397,6363.145508,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:26.062,-25.153331587232174,19.969274842778688,6327.356445,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:26.125,-25.153413607226703,19.96921846000358,6296.56543,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:26.188,-25.153504300118115,19.96915463506863,6260.509277,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:26.251,-25.15356998380693,19.96910590026478,6234.666992,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:26.314,-25.15366482283647,19.969040677344093,6198.364258,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:26.377,-25.153742717371657,19.968986765870568,6167.131836,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:26.440,-25.153834875880744,19.968921507906988,6130.559082,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:26.503,-25.15391377647681,19.968864833852436,6099.096191,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:26.566,-25.154005843663093,19.968799794181145,6062.254883,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:26.629,-25.154081942676115,19.968742703662954,6030.562012,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:26.692,-25.154161426587986,19.968687660739775,5998.762207,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:26.755,-25.154240816055967,19.968632602203694,5966.856934,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:26.818,-25.154317404025157,19.968576910289254,5934.845215,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:26.881,-25.154411114511657,19.96851090933412,5897.363281,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:26.944,-25.154487685173137,19.96845550958955,5865.120117,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:27.007,-25.154577667910267,19.96839243802041,5827.367676,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:27.070,-25.154655875958348,19.968335389942535,5794.89209,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:27.133,-25.154735788132886,19.968282441586606,5762.308594,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:27.196,-25.1548139724295,19.968225655098227,5729.618164,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:27.259,-25.154890782702605,19.968171555542337,5696.820313,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:27.322,-25.15497914187612,19.96810560862414,5658.421387,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:27.385,-25.155057711380973,19.968050068830177,5625.391113,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:27.448,-25.155149809226003,19.967987347238495,5586.720703,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:27.511,-25.155224353676502,19.96793404704495,5553.45752,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:27.574,-25.155303216522146,19.96787962156053,5520.086914,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:27.637,-25.155378819084753,19.967823403844896,5486.60791,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:27.700,-25.155467788994734,19.967759813164008,5447.414063,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:27.763,-25.155546539490793,19.96770570813021,5413.70166,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:27.826,-25.155622393137612,19.96765048921401,5379.882324,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:27.889,-25.155712796966792,19.967584985811147,5340.289551,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:27.951,-25.15578625446012,19.96752976977549,5306.235352,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:28.014,-25.155862439697962,19.96747571596361,5272.074219,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:28.077,-25.15593891186815,19.96742241279211,5237.805176,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:28.140,-25.15602718130768,19.9673578373167,5197.688965,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:28.203,-25.15610390042233,19.96730541318483,5163.186523,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:28.266,-25.15619238346686,19.96724167387528,5122.797852,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:28.329,-25.15626760226126,19.96718545242714,5088.061523,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:28.392,-25.156344650471592,19.96713427432299,5053.218262,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:28.455,-25.15642015268235,19.9670789442664,5018.26709,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:28.518,-25.156494562269327,19.967027134724432,4983.208496,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:28.581,-25.156581881488414,19.96696075660508,4942.171387,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:28.644,-25.156656395115405,19.966909524398947,4906.880371,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:28.707,-25.156732487089034,19.96685606616278,4871.483398,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:28.770,-25.15681912034005,19.966794507459937,4830.05127,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:28.833,-25.156895602742047,19.966742233041405,4794.421875,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:28.896,-25.156969150469866,19.966688365143497,4758.685059,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:28.959,-25.15704259004521,19.96663441613075,4722.841797,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:29.022,-25.1571311132575,19.966571853531793,4680.890137,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:29.085,-25.15720461964166,19.96651838575009,4644.817383,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:29.148,-25.157278374149087,19.966465600396898,4608.638672,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:29.211,-25.157364325790308,19.96640251937238,4566.297852,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:29.274,-25.157438241355948,19.96635043271109,4529.891602,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:29.337,-25.157509717779913,19.966297591950422,4493.380371,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:29.400,-25.15759592826615,19.96623564146976,4450.650879,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:29.463,-25.157671879835604,19.966182499769033,4413.912598,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:29.526,-25.157755649945766,19.966119966161838,4370.92041,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:29.589,-25.157827403725324,19.966068383142495,4333.957031,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:29.652,-25.15790090653858,19.966014700791995,4296.889648,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:29.715,-25.15797323283517,19.96596467349619,4259.718262,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:29.778,-25.158047192915596,19.965912290478258,4222.443359,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:29.841,-25.158129373053406,19.965851366950087,4178.825684,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:29.904,-25.15820382705701,19.9658003944055,4141.327637,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:29.967,-25.15828640644092,19.965740705096056,4097.449707,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:30.030,-25.158360882858194,19.965690170241977,4059.730225,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:30.093,-25.158432504946582,19.965637645827588,4021.908936,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:30.156,-25.158504381864194,19.965585824936895,3983.985352,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:30.219,-25.158561056683244,19.96554177541747,3952.305908,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:30.282,-25.158656471770815,19.96547422551982,3901.474854,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:30.345,-25.158728711087274,19.965423696928827,3863.235352,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:30.408,-25.158811332002905,19.965363144813722,3818.497559,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:30.471,-25.15888166575039,19.965312682380034,3780.041748,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:30.534,-25.158952147680367,19.965262690939085,3741.486328,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:30.596,-25.159022673428225,19.96521295006721,3702.831543,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:30.659,-25.15909483165509,19.96516058934901,3664.077881,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:30.722,79.66992699187887,46.22140061594994,15132.246094,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:30.785,-25.159246345698758,19.965051814215308,3579.778076,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:30.848,-25.159327637319326,19.964993335015365,3534.198975,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:30.911,-25.159399073108876,19.964946516731818,3495.027588,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:30.974,-25.159469921261177,19.964895769399917,3455.760986,31.999672,34.0,15010.59375,274:07:05:21.638
